Key,Key,search,Results,search_rescaled,x,y
tea,tea,118,87.37288136,2.624561264613517,-25.787803649902344,-41.88920211791992
crystals,crystals,117,52.48717949,2.6235056606761145,-0.23150423169136047,-32.529014587402344
xoxo,xoxo,117,73.67521368,2.6235056606761145,-29.942668914794922,14.479655265808105
kill,kill,117,64.29059829,2.6235056606761145,1.6757224798202515,21.805192947387695
pennywise,pennywise,117,49.1025641,2.6235056606761145,28.75582504272461,32.288734436035156
sorry,sorry,117,52.58119658,2.6235056606761145,3.8783278465270996,50.44780349731445
patrick,patrick,117,80.76068376,2.6235056606761145,-27.4144344329834,1.4192928075790405
baseball,baseball,117,69.62393162,2.6235056606761145,76.09288787841797,37.6592903137207
trolls,trolls,117,73.98290598,2.6235056606761145,-69.52445220947266,1.1984143257141113
wtf,wtf,117,66.75213675,2.6235056606761145,-36.026641845703125,9.867351531982422
dove,dove,116,75.25,2.6224500567387117,17.43956756591797,-3.9271178245544434
whale,whale,116,64.60344828,2.6224500567387117,-77.1930923461914,-23.555917739868164
censor,censor,115,13.56521739,2.621394452801309,64.86356353759766,58.57779312133789
grayson,grayson,151,53.02041063,2.6593961945478055,-13.114309310913086,1.8972845077514648
golden,golden,115,109.20869569999999,2.621394452801309,2.709853410720825,-2.128495931625366
mistletoe,mistletoe,115,9.843478261,2.621394452801309,-0.9427332878112793,-54.82150650024414
grill,grill,114,24.19298246,2.620338848863906,-25.30546760559082,-29.882057189941406
alone,alone,114,90.86842105,2.620338848863906,19.111087799072266,15.56864070892334
corazon,corazon,114,125.63157890000001,2.620338848863906,-19.414772033691406,-21.024826049804688
doodles,doodles,114,50.31578947,2.620338848863906,-32.237388610839844,88.51207733154297
horror,horror,113,221.6814159,2.6192832449265038,-45.943199157714844,18.535797119140625
sign,sign,113,194.3362832,2.6192832449265038,32.4600944519043,16.540672302246094
cheeks,cheeks,113,22.69911504,2.6192832449265038,64.36661529541016,-17.109085083007812
wifi,wifi,113,69.21238938,2.6192832449265038,-14.493426322937012,14.212251663208008
butterflys,butterflys,112,69.54464286,2.618227640989101,-1.2443886995315552,-22.899749755859375
baddie,baddie,112,35.13392857,2.618227640989101,-8.047968864440918,19.55080795288086
sub,sub,112,31.91964286,2.618227640989101,30.592893600463867,36.55916213989258
thought,thought,147,38.14642857,2.655173778798195,15.575236320495605,29.140317916870117
america,america,112,80.16071429,2.618227640989101,-43.02486801147461,-2.727304458618164
gifts,gifts,112,33.33035714,2.618227640989101,-32.06789016723633,-84.55060577392578
bruise,bruise,112,15.08035714,2.618227640989101,70.02692413330078,-7.308583736419678
clock,clock,111,100.5315315,2.617172037051698,27.647628784179688,12.910490036010742
paris,paris,111,124.5675676,2.617172037051698,-19.58851432800293,-5.749203205108643
pig,pig,111,78.63963964,2.617172037051698,-60.822330474853516,-38.598201751708984
goals,goals,111,80.86486486,2.617172037051698,32.69519805908203,10.20193099975586
supernatural,supernatural,111,128.5045045,2.617172037051698,-44.10822296142578,26.54104232788086
stop,stop,111,72.81081081,2.617172037051698,31.033292770385742,13.322196960449219
check,check,110,49.20909091,2.6161164331142954,28.38216209411621,27.66710662841797
suit,suit,110,183.13636359999998,2.6161164331142954,13.968480110168457,2.823333263397217
collar,collar,110,83.82727273,2.6161164331142954,-1.2440603971481323,-27.575899124145508
indian,indian,110,59.97272727,2.6161164331142954,-47.90476989746094,1.0056413412094116
ok,ok,109,53.39449541,2.6150608291768926,-19.81985092163086,34.70352554321289
bullet,bullet,109,103.92660550000001,2.6150608291768926,87.7966537475586,-18.950096130371094
pain,pain,109,96.59633028,2.6150608291768926,13.635214805603027,49.36576843261719
hi,hi,109,71.36697248,2.6150608291768926,-28.120840072631836,36.06717300415039
leafs,leafs,109,61.58715596,2.6150608291768926,-13.08488941192627,-17.529254913330078
sea,sea,109,120.82568810000001,2.6150608291768926,-1.7105871438980103,-37.808746337890625
mike,mike,109,38.58715596,2.6150608291768926,29.603055953979492,80.80992889404297
beanie,beanie,109,29.33944954,2.6150608291768926,47.500492095947266,-67.38011932373047
yay,yay,109,72.09174312,2.6150608291768926,-23.94834327697754,28.8798828125
rad,rad,108,49.17592593,2.6140052252394903,-21.155759811401367,5.195339679718018
cut,cut,108,91.59259259,2.6140052252394903,52.55180358886719,15.974011421203613
ballon,ballon,108,89.66666667,2.6140052252394903,33.050926208496094,-55.54123306274414
cheer,cheer,108,47.86111111,2.6140052252394903,-6.5174384117126465,63.025550842285156
movie,movie,108,147.33333330000002,2.6140052252394903,-50.07436752319336,18.637516021728516
zombie,zombie,108,111.1574074,2.6140052252394903,-42.76622009277344,22.485919952392578
feelings,feelings,107,79.87850467,2.6129496213020875,12.29803466796875,51.75149154663086
musically,musically,107,54.46728972,2.6129496213020875,-60.79380416870117,33.68229675292969
sunshine,sunshine,107,65.32710279999999,2.6129496213020875,37.5278434753418,-33.8561897277832
monday,monday,107,65.26168224,2.6129496213020875,-58.79962921142578,5.669462203979492
glare,glare,107,52.21495327,2.6129496213020875,29.834264755249023,-40.06600570678711
wind,wind,107,67.02803738,2.6129496213020875,45.19717025756836,4.411709785461426
holly,holly,106,43.80188679,2.6118940173646847,-2.550265312194824,-55.215091705322266
twice,twice,106,134.2264151,2.6118940173646847,22.541908264160156,12.699851989746094
mint,mint,141,61.75175202,2.6488401551737786,-13.152619361877441,-69.21858215332031
ew,ew,106,55.39622642,2.6118940173646847,-20.889198303222656,-0.9656824469566345
unicorns,unicorns,106,77.21698113,2.6118940173646847,-64.53619384765625,-8.175536155700684
6,6,106,67.16037736,2.6118940173646847,51.12419128417969,58.62807846069336
mountain,mountain,106,78.79245283,2.6118940173646847,8.745933532714844,-68.4825210571289
joint,joint,106,43.13207547,2.6118940173646847,12.743695259094238,4.836374759674072
sonic,sonic,106,105.754717,2.6118940173646847,-50.18024826049805,30.6854305267334
besties,besties,106,61.63207547,2.6118940173646847,-38.98334884643555,49.51687240600586
aesthetics,aesthetics,106,75.29245283,2.6118940173646847,17.40123176574707,-30.65427589416504
hawaii,hawaii,105,68.16190476,2.610838413427282,-39.35689163208008,0.3210756182670593
dot,dot,105,84.38095238,2.610838413427282,15.206074714660645,-20.500375747680664
usa,usa,105,70.25714286,2.610838413427282,-43.65675735473633,-3.2534897327423096
smoking,smoking,105,87.81904762,2.610838413427282,33.680870056152344,-27.769433975219727
random,random,105,147.36190480000002,2.610838413427282,1.0235167741775513,12.149567604064941
cars,cars,105,117.62857140000001,2.610838413427282,42.67376708984375,-8.025922775268555
summer,summer,105,83.51428571,2.610838413427282,52.33687973022461,6.443498134613037
watermelon,watermelon,105,55.72380952,2.610838413427282,-29.433382034301758,-67.89582824707031
bright,bright,104,142.60576919999997,2.6097828094898796,25.537599563598633,-42.15300750732422
flag,flag,104,84.66346154,2.6097828094898796,29.875150680541992,-24.422677993774414
inst,inst,104,15.06730769,2.6097828094898796,-13.240803718566895,-3.578526020050049
police,police,104,122.1057692,2.6097828094898796,9.928187370300293,14.312767028808594
skate,skate,104,84.22115385,2.6097828094898796,40.71665573120117,-14.473653793334961
lemon,lemon,104,81.15384615,2.6097828094898796,-30.778026580810547,-64.98658752441406
kylie,kylie,103,83.7184466,2.608727205552477,-2.1691784858703613,7.055117607116699
thinking,thinking,103,55.44660194,2.608727205552477,16.51739501953125,30.1789608001709
hart,hart,103,76.18446602,2.608727205552477,-25.306842803955078,-1.7461762428283691
shrek,shrek,103,38.24271845,2.608727205552477,-13.37854290008545,5.507718563079834
xo,xo,103,38.17475728,2.608727205552477,-28.801122665405273,12.69906997680664
mexico,mexico,103,105.4466019,2.608727205552477,-45.21633529663086,-2.797792434692383
vines,vines,103,25.44660194,2.608727205552477,-21.73541259765625,-72.5645523071289
brother,brother,103,55.47572816,2.608727205552477,-39.60816955566406,64.83280181884766
gta,gta,102,82.98039216,2.607671601615074,-19.854022979736328,9.648954391479492
airplane,airplane,102,62.25490196,2.607671601615074,17.148698806762695,76.6413803100586
lonely,lonely,102,69.15686275,2.607671601615074,12.295259475708008,41.67730712890625
thug,thug,102,63.37254902,2.607671601615074,-65.74466705322266,50.705711364746094
pin,pin,101,88.00990099,2.6066159976776713,14.475151062011719,-7.266631603240967
ily,ily,101,54.84158416,2.6066159976776713,-20.18191909790039,-10.450088500976562
grateful,grateful,101,35.33663366,2.6066159976776713,6.384852886199951,60.17951583862305
netflix,netflix,101,56.85148515,2.6066159976776713,-14.53989028930664,7.661975383758545
hickey,hickey,101,4.97029703,2.6066159976776713,-16.760135650634766,-28.46161651611328
rm,rm,101,89.81188119,2.6066159976776713,-27.44098472595215,-24.96609115600586
mountains,mountains,101,61.75247525,2.6066159976776713,8.734687805175781,-68.70411682128906
bottle,bottle,101,116.3564356,2.6066159976776713,-13.731805801391602,-46.29685974121094
shape,shape,100,95.45,2.6055603937402685,9.836488723754883,-28.242591857910156
anniversary,anniversary,100,107.44,2.6055603937402685,2.9840428829193115,69.69617462158203
tired,tired,100,62.49,2.6055603937402685,-2.2118136882781982,53.481048583984375
grime,grime,100,84.39,2.6055603937402685,47.13957595825195,-23.65199089050293
cigarette,cigarette,99,49.38383838,2.604504789802866,-16.34185028076172,-40.04573059082031
lesbian,lesbian,99,60.71717172,2.604504789802866,-73.3563461303711,24.737709045410156
brain,brain,99,68.60606061,2.604504789802866,41.9908332824707,35.82109832763672
tae,tae,99,109.53535349999999,2.604504789802866,-31.33473777770996,-11.694917678833008
texture,texture,99,241.62626260000002,2.604504789802866,12.997581481933594,-25.898155212402344
jewel,jewel,99,66.74747475,2.604504789802866,8.057382583618164,-86.09346008300781
dustin,dustin,99,22.12121212,2.604504789802866,-25.475326538085938,2.5499215126037598
spiral,spiral,99,93.48484848,2.604504789802866,15.53459644317627,0.8129492402076721
angry,angry,98,75.34693878,2.6034491858654634,-3.1179211139678955,48.18137741088867
mic,mic,98,23.87755102,2.6034491858654634,29.549144744873047,80.67083740234375
selena,selena,138,122.4168367,2.6456733433615707,-30.542400360107422,4.444274425506592
me,me,98,66.88775509999999,2.6034491858654634,10.645858764648438,33.74524688720703
phan,phan,97,94.85567009999998,2.6023935819280606,-7.07377815246582,-4.33053731918335
bikini,bikini,97,71.91752577,2.6023935819280606,-43.119972229003906,40.166648864746094
nail,nail,97,72.71134021,2.6023935819280606,67.65718078613281,-28.629060745239258
spider,spider,97,91.63917526,2.6023935819280606,-74.46492004394531,-29.100093841552734
badass,badass,96,52.67708333,2.601337977990658,-9.808247566223145,18.479698181152344
swag,swag,96,149.1875,2.601337977990658,4.007916450500488,-7.921277046203613
microphone,microphone,96,76.88541667,2.601337977990658,29.049760818481445,79.37870025634766
stickers,stickers,96,111.76041670000001,2.601337977990658,17.02802085876465,-64.05240631103516
branch,branch,95,292.87368419999996,2.600282374053255,12.270295143127441,7.289641380310059
backround,backround,95,42.47368421,2.600282374053255,-4.31679630279541,33.01638412475586
angels,angels,95,78.05263158,2.600282374053255,-34.07533645629883,31.906381607055664
colors,colors,95,130.4842105,2.600282374053255,13.169469833374023,-41.836631774902344
fitness,fitness,95,86.24210526,2.600282374053255,52.61422348022461,32.69921875
hole,hole,95,95.74736842,2.600282374053255,6.872960567474365,5.902938365936279
hype,hype,95,37.47368421,2.600282374053255,0.004980487748980522,26.032934188842773
building,building,95,96.93684211,2.600282374053255,19.091402053833008,7.826076507568359
chair,chair,94,77.41489362,2.5992267701158527,32.62794876098633,-8.673656463623047
stripes,stripes,94,60.72340426,2.5992267701158527,14.251982688903809,-46.750057220458984
storm,storm,94,71.74468085,2.5992267701158527,46.37123107910156,3.095151901245117
plane,plane,94,63.30851064,2.5992267701158527,17.211824417114258,76.64901733398438
celebrate,celebrate,94,80.12765957,2.5992267701158527,-3.448099136352539,65.80560302734375
scratch,scratch,93,19.25806452,2.59817116617845,35.891666412353516,26.01481819152832
garden,garden,93,89.62365591,2.59817116617845,-6.280091285705566,-57.67643356323242
peep,peep,93,37.70967742,2.59817116617845,-28.675657272338867,31.660968780517578
goat,goat,93,69.15053763,2.59817116617845,-62.257511138916016,-38.728721618652344
ethan,ethan,125,56.38625672,2.631950492175336,-17.094005584716797,-2.154064178466797
wee,wee,92,44.73913043,2.597115562241047,-35.95437240600586,-12.65407943725586
u,u,92,48.15217391,2.597115562241047,-23.86497688293457,4.1359171867370605
8bit,8bit,92,100.95652170000001,2.597115562241047,-5.018533706665039,6.412643909454346
barcode,barcode,92,37.44565217,2.597115562241047,-1.0169930458068848,15.542328834533691
smiley,smiley,91,94.83516484,2.5960599583036443,-36.26996994018555,37.11587905883789
dino,dino,91,57.01098901,2.5960599583036443,-86.29962921142578,-29.347227096557617
egg,egg,91,55.54945055,2.5960599583036443,-55.008636474609375,-58.84178924560547
whiskers,whiskers,90,19.18888889,2.595004354366242,60.71712875366211,-41.9461555480957
bush,bush,90,46.71111111,2.595004354366242,-6.286147594451904,-18.92760467529297
bi,bi,90,49.94444444,2.595004354366242,-32.39080810546875,-8.140460014343262
violet,violet,90,105.65555559999999,2.595004354366242,10.433344841003418,-47.88070297241211
harley,harley,123,84.41363636,2.6298392843005303,-11.80721664428711,0.07002618163824081
blanket,blanket,90,47.71111111,2.595004354366242,8.746171951293945,4.130885601043701
film,film,90,80.15555556,2.595004354366242,-50.17985534667969,18.64695167541504
lover,lover,90,49.07777778,2.595004354366242,-39.364295959472656,54.684505462646484
shop,shop,89,86.5505618,2.593948750428839,14.293207168579102,-13.73656177520752
saturn,saturn,89,65.50561798,2.593948750428839,-8.92658805847168,-1.412218451499939
bomb,bomb,89,52.62921348,2.593948750428839,65.14600372314453,17.936845779418945
pillow,pillow,89,85.25842697,2.593948750428839,22.974096298217773,-28.02191925048828
skateboard,skateboard,89,73.56179775,2.593948750428839,41.46599197387695,-11.884531021118164
tribal,tribal,89,180.258427,2.593948750428839,5.2664690017700195,-11.134095191955566
henna,henna,89,47.65168539,2.593948750428839,1.628152847290039,-23.131946563720703
rainbows,rainbows,89,60.6741573,2.593948750428839,9.734268188476562,-56.001129150390625
travel,travel,88,75.31818182,2.5928931464914364,47.77688217163086,19.622596740722656
cowboy,cowboy,88,80.05681818,2.5928931464914364,-32.69929885864258,42.73017501831055
drinks,drinks,88,81.13636364,2.5928931464914364,-19.555564880371094,-48.37846374511719
crush,crush,88,67.19318182,2.5928931464914364,-4.747137546539307,21.643970489501953
son,son,88,100.2386364,2.5928931464914364,-38.43192672729492,64.57190704345703
spaceship,spaceship,88,73.77272727,2.5928931464914364,12.879749298095703,76.28872680664062
bisexual,bisexual,88,52.21590909,2.5928931464914364,-74.49258422851562,25.562118530273438
picture,picture,88,152.9090909,2.5928931464914364,-8.850650787353516,31.907590866088867
model,model,88,193.0454545,2.5928931464914364,14.906094551086426,6.141528129577637
yum,yum,88,67.09090909,2.5928931464914364,-14.761207580566406,-11.110325813293457
gem,gem,88,96.84090909,2.5928931464914364,9.35070514678955,-86.52661895751953
wet,wet,87,49.35632184,2.5918375425540336,37.88449478149414,-21.267194747924805
workout,workout,87,55.62068966,2.5918375425540336,52.665557861328125,31.444171905517578
turquoise,turquoise,87,174.8735632,2.5918375425540336,12.416680335998535,-50.33489990234375
video,video,87,121.28735630000001,2.5918375425540336,-12.876100540161133,20.53727912902832
live,live,87,67.37931034,2.5918375425540336,4.521127700805664,7.005415439605713
dripping,dripping,87,62.67816092,2.5918375425540336,7.180041313171387,-7.587526321411133
middle,middle,136,38.552076,2.6435621354867656,25.144437789916992,7.980696678161621
musica,musica,87,99.16091954,2.5918375425540336,-19.24241065979004,-19.06157875061035
door,door,87,97.94252874,2.5918375425540336,69.54087829589844,4.028789043426514
wall,wall,86,81.38372093,2.590781938616631,62.01955795288086,3.6355133056640625
uni,uni,86,45.77906977,2.590781938616631,-42.17033767700195,11.131743431091309
mean,mean,86,36.11627907,2.590781938616631,14.50682258605957,24.09347152709961
basic,basic,86,45.96511628,2.590781938616631,5.017354965209961,13.524124145507812
shimmer,shimmer,86,42.6627907,2.590781938616631,34.067405700683594,-43.83283615112305
trill,trill,85,45.84705882,2.5897263346792285,-22.41185760498047,38.70564651489258
gangster,gangster,85,42.75294118,2.5897263346792285,-65.76055145263672,51.21748733520508
women,women,85,90.97647059,2.5897263346792285,-19.288583755493164,65.47891998291016
hanging,hanging,85,145.8823529,2.5897263346792285,6.748018741607666,-0.9139567017555237
acid,acid,85,37.63529412,2.5897263346792285,-8.393329620361328,-25.449142456054688
perfect,perfect,85,57.61176471,2.5897263346792285,4.3025593757629395,40.707176208496094
donuts,donuts,85,88.01176471,2.5897263346792285,-39.267086029052734,-43.58767318725586
bendy,bendy,85,100.1294118,2.5897263346792285,-38.20122528076172,17.591442108154297
8,8,85,49.56470588,2.5897263346792285,49.30569839477539,60.04875183105469
brat,brat,85,35.88235294,2.5897263346792285,-27.14897918701172,70.33177185058594
cartoons,cartoons,84,137.25,2.5886707307418257,-26.635128021240234,42.675865173339844
yes,yes,84,82.04761905,2.5886707307418257,-15.748010635375977,32.32072067260742
illuminati,illuminati,84,68.20238095,2.5886707307418257,-22.835479736328125,16.402109146118164
ha,ha,84,75.72619048,2.5886707307418257,-39.62164306640625,-15.387691497802734
watch,watch,84,51.76190476,2.5886707307418257,4.574704647064209,9.339072227478027
sushi,sushi,84,95.51190476,2.5886707307418257,-38.107330322265625,-37.43312454223633
rolex,rolex,84,22.23809524,2.5886707307418257,-5.131742477416992,-9.618781089782715
twenty,twenty,83,77.24096386,2.587615126804423,1.6584160327911377,35.067344665527344
frog,frog,83,87.09638554,2.587615126804423,-71.05656433105469,-26.953529357910156
tropical,tropical,83,92.53012048,2.587615126804423,-0.28569918870925903,-16.400161743164062
bandaid,bandaid,83,50.06024096,2.587615126804423,18.213937759399414,38.051177978515625
taco,taco,83,39.91566265,2.587615126804423,-44.311283111572266,-38.759517669677734
dj,dj,83,107.8674699,2.587615126804423,-22.026168823242188,-5.505878448486328
shoe,shoe,83,86.97590361,2.587615126804423,36.80815887451172,-66.1952133178711
infinity,infinity,83,104.9036145,2.587615126804423,-49.432064056396484,-6.702758312225342
llama,llama,83,42.62650602,2.587615126804423,-63.825035095214844,-39.11042785644531
marble,marble,83,77.86746988,2.587615126804423,-9.19709300994873,-42.74746322631836
help,help,83,56.08433735,2.587615126804423,17.93804359436035,18.136245727539062
ombre,ombre,83,57.28915663,2.587615126804423,-6.098662853240967,-11.943714141845703
belt,belt,82,53.23170732,2.58655952286702,43.219520568847656,-1.3069980144500732
9,9,82,71.3902439,2.58655952286702,50.18050003051758,60.960758209228516
crow,crow,82,83.8902439,2.58655952286702,-60.7330207824707,-18.34051513671875
boi,boi,82,38.92682927,2.58655952286702,-20.56756019592285,-7.802452087402344
corn,corn,82,50.06097561,2.58655952286702,-24.602842330932617,-62.04936981201172
play,play,82,94.48780488,2.58655952286702,39.818992614746094,16.81608009338379
rocket,rocket,82,50.280487799999996,2.58655952286702,32.63399887084961,32.74222183227539
cow,cow,82,82.6097561,2.58655952286702,-61.19328689575195,-39.61610412597656
prince,prince,82,93.36585366,2.58655952286702,-28.16175651550293,51.3467903137207
couples,couples,82,53.20731707,2.58655952286702,-17.478561401367188,63.89057540893555
feminist,feminist,82,92.20731707,2.58655952286702,-80.44751739501953,34.494850158691406
ladybug,ladybug,82,100.43902440000001,2.58655952286702,-60.61151885986328,-28.689363479614258
potato,potato,82,45.34146341,2.58655952286702,-25.791088104248047,-62.927310943603516
corner,corner,81,120.0,2.585503918929618,25.907480239868164,-5.787545680999756
oof,oof,81,53.58024691,2.585503918929618,-10.517208099365234,2.1499555110931396
turtle,turtle,81,56.62962963,2.585503918929618,-72.74235534667969,-25.34650230407715
pow,pow,81,39.33333333,2.585503918929618,-24.420974731445312,-5.0898566246032715
heathers,heathers,81,79.71604938,2.585503918929618,-5.648698806762695,-54.496551513671875
soda,soda,81,78.17283951,2.585503918929618,-18.097429275512695,-47.9820442199707
colorful,colorful,80,253.6125,2.584448314992215,6.444013595581055,-27.291765213012695
pirate,pirate,80,77.725,2.584448314992215,-3.301633358001709,26.85036849975586
bows,bows,80,55.3125,2.584448314992215,82.43070983886719,-5.674163818359375
rope,rope,80,96.5125,2.584448314992215,12.064985275268555,-7.973783493041992
bride,bride,80,500.0,2.584448314992215,-32.771427154541016,58.15068817138672
shane,shane,80,41.85,2.584448314992215,-23.89440155029297,0.6898165345191956
booty,booty,80,49.3375,2.584448314992215,-25.725618362426758,15.079914093017578
hello,hello,80,84.8,2.584448314992215,-27.794872283935547,36.75645065307617
vs,vs,80,29.8625,2.584448314992215,-0.183397576212883,97.60538482666016
alice,alice,80,122.25,2.584448314992215,-36.055442810058594,3.916811227798462
ear,ear,80,77.1875,2.584448314992215,60.25395965576172,-14.008975982666016
jojo,jojo,79,75.15189873,2.5833927110548123,-11.82690715789795,-2.0773627758026123
lov,lov,79,38.30379747,2.5833927110548123,-23.498798370361328,-8.395909309387207
boss,boss,79,57.01265823,2.5833927110548123,29.50749397277832,-8.255511283874512
finger,finger,79,75.78481013,2.5833927110548123,54.75644302368164,-11.430975914001465
7,7,79,62.16455696,2.5833927110548123,50.97821807861328,59.92216491699219
bat,bat,79,90.81012658,2.5833927110548123,63.16980743408203,68.42899322509766
silhouette,silhouette,79,264.3924051,2.5833927110548123,12.929096221923828,-29.514623641967773
tha,tha,79,19.97468354,2.5833927110548123,-27.745737075805664,-10.635771751403809
frozen,frozen,79,117.37974679999999,2.5833927110548123,12.509408950805664,-2.8597471714019775
bag,bag,79,118.03797469999999,2.5833927110548123,27.680095672607422,-68.53372955322266
december,december,79,35.18987342,2.5833927110548123,-60.06460952758789,0.5333322882652283
hitler,hitler,79,44.16455696,2.5833927110548123,-30.264301300048828,-3.8248679637908936
math,math,78,30.35897436,2.5823371071174095,45.57996368408203,30.660932540893555
earrings,earrings,78,72.32051282,2.5823371071174095,24.01360321044922,-82.04121398925781
brand,brand,78,83.1025641,2.5823371071174095,26.29928207397461,-18.07842254638672
fries,fries,77,36.19480519,2.5812815031800067,-40.73329162597656,-37.98012924194336
road,road,77,129.9090909,2.5812815031800067,21.836570739746094,3.3330585956573486
falling,falling,77,94.66233766,2.5812815031800067,54.980594635009766,11.511144638061523
squishy,squishy,77,76.41558442,2.5812815031800067,10.047896385192871,-17.02863883972168
sadness,sadness,77,89.89610390000001,2.5812815031800067,8.289514541625977,52.66932678222656
bloody,bloody,117,98.10438312,2.6235056606761145,-2.0511553287506104,38.576866149902344
legs,legs,77,59.14285714,2.5812815031800067,49.97307586669922,-13.013487815856934
meow,meow,77,63.54545455,2.5812815031800067,-45.36007308959961,-24.966554641723633
piercings,piercings,77,19.68831169,2.5812815031800067,-11.107044219970703,-33.692134857177734
christ,christ,77,35.51948052,2.5812815031800067,-28.308427810668945,-1.826546549797058
jordans,jordans,76,22.03947368,2.5802258992426044,-1.0647494792938232,-10.945667266845703
waterfall,waterfall,76,55.36842105,2.5802258992426044,8.852272033691406,-66.34597778320312
rec,rec,76,28.77631579,2.5802258992426044,-39.78657150268555,7.96556282043457
fake,fake,76,35.06578947,2.5802258992426044,14.37166690826416,38.1531867980957
astronaut,astronaut,76,148.69736840000002,2.5802258992426044,12.338586807250977,75.23095703125
hell,hell,76,59.53947368,2.5802258992426044,-28.03575325012207,27.75876235961914
game,game,76,195.59210530000001,2.5802258992426044,40.286720275878906,16.99087905883789
pen,pen,76,47.61842105,2.5802258992426044,21.425718307495117,-20.78702735900879
marvel,marvel,76,127.67105259999998,2.5802258992426044,7.056981086730957,36.10940170288086
cora,cora,76,81.52631579,2.5802258992426044,1.6661813259124756,-3.7808449268341064
garland,garland,76,49.25,2.5802258992426044,-2.9555017948150635,-65.71831512451172
bar,bar,76,77.52631579,2.5802258992426044,4.716403007507324,-1.6849311590194702
borders,borders,76,46.92105263,2.5802258992426044,66.88107299804688,48.891822814941406
drippy,drippy,76,23.67105263,2.5802258992426044,2.435473918914795,0.9115481376647949
eagle,eagle,76,103.68421049999999,2.5802258992426044,-76.47317504882812,-10.55686092376709
mel,mel,76,68.10526316,2.5802258992426044,-20.84888458251953,-3.340449094772339
cookie,cookie,76,89.03947368,2.5802258992426044,-42.85087585449219,-53.37682342529297
alcohol,alcohol,76,114.44736840000002,2.5802258992426044,-21.965726852416992,-49.50355529785156
fiji,fiji,75,32.08,2.5791702953052016,-6.856700420379639,0.1467331498861313
glue,glue,75,20.33333333,2.5791702953052016,65.28271484375,-23.84441375732422
playboy,playboy,75,36.09333333,2.5791702953052016,-41.14277267456055,52.88852310180664
damn,damn,75,40.02666667,2.5791702953052016,-21.661828994750977,30.992752075195312
moana,moana,75,77.94666667,2.5791702953052016,-2.1659576892852783,-16.472562789916992
kids,kids,75,107.25333329999998,2.5791702953052016,-23.919818878173828,68.56188201904297
chef,chef,75,82.05333333,2.5791702953052016,-27.380199432373047,-32.07227325439453
reminder,reminder,74,125.7027027,2.578114691367799,15.165114402770996,17.577272415161133
ins,ins,74,14.43243243,2.578114691367799,27.43899917602539,21.170846939086914
bowtie,bowtie,74,46.04054054,2.578114691367799,-4.749391555786133,-25.426054000854492
internet,internet,74,120.3648649,2.578114691367799,14.747453689575195,57.823848724365234
explicit,explicit,74,17.2972973,2.578114691367799,22.788999557495117,31.815582275390625
hug,hug,74,88.13513514,2.578114691367799,-18.93518829345703,80.80492401123047
follow,follow,74,101.8243243,2.578114691367799,30.62644386291504,19.330183029174805
number,number,74,74.16216216,2.578114691367799,5.857516765594482,31.897533416748047
aura,aura,74,33.21621622,2.578114691367799,29.624225616455078,-43.98452377319336
tur,tur,74,32.56756757,2.578114691367799,-13.492473602294922,-20.844114303588867
septum,septum,73,15.273972599999999,2.577059087430396,56.77211380004883,-20.921506881713867
purse,purse,73,93.61643836,2.577059087430396,26.26924705505371,-68.65742492675781
sombrero,sombrero,73,70.73972603,2.577059087430396,-17.62925910949707,-24.00994873046875
clown,clown,73,66.78082192,2.577059087430396,2.3565688133239746,3.0652308464050293
converse,converse,73,57.410958900000004,2.577059087430396,-17.428836822509766,20.92030143737793
magazine,magazine,73,56.06849315,2.577059087430396,7.599562168121338,15.497782707214355
lisa,lisa,73,59.10958904,2.577059087430396,-17.436687469482422,1.632697582244873
lost,lost,72,57.91666667,2.5760034834929932,23.427799224853516,10.36191463470459
likes,likes,72,53.84722222,2.5760034834929932,10.483414649963379,26.084394454956055
pill,pill,72,96.29166667,2.5760034834929932,-14.410778045654297,-90.22538757324219
chains,chains,72,31.06944444,2.5760034834929932,35.7310791015625,91.49744415283203
wink,wink,72,50.81944444,2.5760034834929932,-13.52340316772461,31.0033016204834
toys,toys,72,58.34722222,2.5760034834929932,-51.98145294189453,-49.722198486328125
cookies,cookies,72,70.125,2.5760034834929932,-42.82456588745117,-53.34251022338867
rat,rat,72,50.70833333,2.5760034834929932,-66.123779296875,-29.999990463256836
thot,thot,72,28.63888889,2.5760034834929932,-22.885141372680664,-0.9592165946960449
earing,earing,72,36.72222222,2.5760034834929932,-5.776402950286865,-14.476073265075684
pearl,pearl,72,78.54166667,2.5760034834929932,10.33458137512207,-77.5706558227539
macbook,macbook,71,20.54929577,2.574947879555591,-26.809240341186523,9.122309684753418
tail,tail,71,109.16901409999998,2.574947879555591,2.2008883953094482,-6.091676712036133
soft,soft,71,54.66197183,2.574947879555591,10.505526542663574,-15.695653915405273
peppermint,peppermint,71,12.47887324,2.574947879555591,-12.193340301513672,-56.17164611816406
laughing,laughing,71,38.04225352,2.574947879555591,-12.73486042022705,47.549903869628906
st,st,71,51.87323944,2.574947879555591,44.520503997802734,56.935428619384766
swirls,swirls,70,50.58571429,2.573892275618188,90.74535369873047,8.594512939453125
gothic,gothic,70,144.71428569999998,2.573892275618188,-53.783416748046875,26.304529190063477
pray,pray,70,56.14285714,2.573892275618188,15.212237358093262,34.506805419921875
fight,fight,70,82.67142857,2.573892275618188,24.823686599731445,19.717802047729492
